protein,degree,clustering_coefficient,drug_target
TUBB2A,51,0.29333333333333333,1
NKX2-5,5,0.3,0
UBQLN4,31,0.7376344086021506,0
DBN1,8,0.35714285714285715,0
GJA4,3,1.0,0
CSNK1D,72,0.3317683881064163,0
MAPK7,20,0.08947368421052632,1
GJB6,4,1.0,0
GJC1,8,0.5357142857142857,0
WEE1,40,0.38076923076923075,1
CCNE2,34,0.6345811051693404,0
CDT1,67,0.3613749434644957,0
CKS2,30,0.5816091954022988,0
CKS1B,41,0.41341463414634144,1
MYBL2,28,0.6190476190476191,0
E2F3,23,0.8063241106719368,0
CCNH,62,0.45690111052353255,0
CDK7,69,0.391304347826087,1
CDKN3,39,0.6059379217273954,0
SPDYA,5,0.5,0
H1-1,6,0.9333333333333333,0
PARP3,14,0.13186813186813187,1
DFFA,5,0.7,0
DFFB,3,1.0,0
DCC,8,0.4642857142857143,0
STK3,25,0.31666666666666665,1
STK4,16,0.4166666666666667,0
CCN3,4,0.3333333333333333,1
NOTCH1,47,0.272895467160037,0
MLN,17,0.5808823529411765,0
LHX6,9,0.2777777777777778,0
NEUROG3,20,0.4263157894736842,0
SSTR4,7,0.5238095238095238,1
SNED1,1,0.0,0
SSTR3,18,0.3464052287581699,1
SLC35A2,29,0.5886699507389163,0
S1PR1,20,0.2578947368421053,1
NSL1,8,0.4642857142857143,0
CMC2,3,1.0,0
VCAN,29,0.34236453201970446,1
HSPA6,14,0.9120879120879121,0
FSTL1,9,0.4166666666666667,0
TLR10,5,1.0,0
SEC61B,11,0.41818181818181815,0
CYB5D2,1,0.0,0
NENF,1,0.0,0
ATOX1,19,0.19298245614035087,1
TNFRSF14,34,0.32620320855614976,0
LGALS2,3,0.3333333333333333,0
LST1,3,0.6666666666666666,0
NFKBIL1,3,0.3333333333333333,0
PSMA3,57,0.7055137844611529,0
PSMD14,53,0.7583454281567489,0
PSMD2,51,0.7498039215686274,0
PSMB5,55,0.7373737373737373,1
CSNK2A1,56,0.17922077922077922,1
CSNK2A3,13,0.5,0
CSNK2A2,40,0.1782051282051282,1
APLP1,10,0.24444444444444444,1
PRND,2,1.0,0
SPRN,2,1.0,0
ERI3,1,0.0,0
NCAM2,3,0.6666666666666666,0
NTM,1,0.0,0
STK38,8,0.17857142857142858,1
MBP,18,0.20915032679738563,0
OLIG2,10,0.5111111111111111,0
RBFOX3,21,0.3904761904761905,0
CAPZA2,2,1.0,0
SDF4,12,0.45454545454545453,0
MIA,1,0.0,0
ALCAM,5,0.6,0
MICU1,7,0.42857142857142855,0
CLEC9A,4,0.6666666666666666,0
MPPE1,5,0.6,0
CADM1,12,0.3939393939393939,0
SULT1A4,5,0.4,0
SULT1A3,2,1.0,0
IGKV2D-28,9,0.5277777777777778,0
CCRL2,32,0.7520161290322581,0
ACKR2,21,0.7428571428571429,0
CCR4,20,0.6368421052631579,1
CCL15,19,0.9473684210526315,0
SDF2L1,10,0.8,0
CALR3,7,0.7142857142857143,1
ERP29,12,0.696969696969697,0
CLGN,2,1.0,0
ANKRD45,2,1.0,0
CNPY3,7,0.6190476190476191,0
RTN4R,8,0.5,0
NAT8,2,1.0,0
OPRPN,1,0.0,0
GLG1,4,1.0,0
FUT7,6,0.8,0
HECA,4,1.0,0
SNX17,1,0.0,0
ESAM,10,0.5333333333333333,0
PODXL,3,1.0,0
ITGA9,32,0.6330645161290323,0
ITGAD,6,1.0,0
TBC1D4,4,1.0,0
PHLPP2,4,1.0,0
TCL1B,4,1.0,0
DVL2,39,0.3967611336032389,0
LRP5,56,0.42402597402597403,0
FRAT2,6,1.0,0
APC2,17,0.5955882352941176,0
FRAT1,8,0.8214285714285714,0
CSNK1E,84,0.2728055077452668,1
DVL3,35,0.4436974789915966,0
DVL1,55,0.31717171717171716,0
LRP6,53,0.42017416545718433,0
GSKIP,5,0.8,0
AMER1,9,0.7777777777777778,0
GLI3,28,0.3544973544973545,0
PRKCZ,63,0.1971326164874552,1
MAP1LC3A,39,0.6126855600539811,0
MAP1LC3B,48,0.49024822695035464,0
MAP1A,26,0.6615384615384615,1
ATG16L1,43,0.5337763012181617,0
CALCOCO2,23,0.5098814229249012,0
OPTN,38,0.24182076813655762,0
NBR1,28,0.5529100529100529,0
ATG7,52,0.44419306184012064,0
ATG3,38,0.6742532005689901,0
ATG4B,29,0.8645320197044335,0
MAP1LC3C,22,0.7359307359307359,0
FLVCR1,2,0.0,0
EPB41L4A,1,0.0,0
EPB41L4B,3,0.3333333333333333,0
ST6GALNAC1,2,1.0,0
SLC25A18,2,1.0,0
ACTC1,33,0.3977272727272727,0
TNXB,15,0.3142857142857143,0
TNC,16,0.525,0
DCX,19,0.15204678362573099,0
PRKAR2B,20,0.49473684210526314,0
MAP1B,31,0.2924731182795699,1
USP15,14,0.46153846153846156,0
DDR1,5,0.3,1
TM4SF1,1,0.0,0
TAB3,40,0.5858974358974359,0
ERC1,4,1.0,0
BCL10,33,0.4431818181818182,0
MALT1,33,0.44696969696969696,0
NFKBIE,14,0.8681318681318682,0
NFKBIB,24,0.5688405797101449,0
REL,48,0.300531914893617,1
NLRC5,3,1.0,0
IKBIP,2,1.0,0
MAP3K3,22,0.19480519480519481,1
PKD1,8,0.32142857142857145,0
SERPINB6,6,0.5333333333333333,1
LOXHD1,3,0.3333333333333333,0
SERPINI1,1,0.0,0
LGALS1,15,0.1523809523809524,1
CD151,3,1.0,0
HLTF,8,0.35714285714285715,0
ANXA2R,2,1.0,0
AHNAK2,3,1.0,0
MPV17,11,0.41818181818181815,0
GCHFR,3,1.0,0
SGCE,17,0.7132352941176471,0
VTA1,1,0.0,0
PARD6A,17,0.47794117647058826,0
RAC1,77,0.1507177033492823,1
CHN2,1,0.0,0
ARHGAP1,8,0.6785714285714286,0
DOCK1,33,0.3106060606060606,0
CYFIP2,19,0.7076023391812866,0
NCKAP1,17,0.7426470588235294,0
BRK1,15,0.8,0
WASF2,41,0.3902439024390244,0
WASF1,26,0.5138461538461538,0
BAIAP2,20,0.5578947368421052,0
ARHGDIB,9,0.75,0
ARHGDIA,16,0.36666666666666664,0
KALRN,15,0.10476190476190476,0
HACE1,1,0.0,0
TIAM1,37,0.2627627627627628,0
GIT1,13,0.6923076923076923,0
CYFIP1,19,0.52046783625731,0
TRIO,3,1.0,0
ELMO1,19,0.36257309941520466,0
DOCK2,14,0.4945054945054945,0
FMNL1,7,0.5714285714285714,0
RAP1GDS1,1,0.0,0
MCF2L,2,1.0,0
ARFIP2,5,0.5,0
MAFA,5,1.0,0
NKX6-2,6,0.9333333333333333,0
NKX6-1,13,0.6153846153846154,0
NKX2-2,6,1.0,0
MGAT4A,1,0.0,0
BCL3,15,0.7523809523809524,0
RELB,36,0.35079365079365077,1
NFKBIZ,11,0.7090909090909091,0
NUDT9,2,0.0,0
GADD45B,12,0.5303030303030303,0
CCNB3,14,0.6263736263736264,0
GADD45G,9,0.7222222222222222,0
PKMYT1,25,0.33,1
ESPL1,73,0.5266362252663622,0
CDCA3,57,0.7656641604010025,0
SPINT2,7,0.14285714285714285,0
HGFAC,4,0.5,0
MST1R,13,0.21794871794871795,1
SPINT1,5,0.3,0
FXR2,13,0.41025641025641024,0
FMR1,30,0.28045977011494255,0
NLGN1,25,0.5,0
NLGN3,22,0.6017316017316018,0
DPP10,7,0.3333333333333333,0
ADPGK,21,0.9571428571428572,0
APIP,5,0.4,0
PRMT5,36,0.3,0
MFAP2,16,0.4083333333333333,0
FKBP10,12,0.4696969696969697,0
MFAP5,11,0.6545454545454545,0
LOXL2,4,1.0,0
FBLN5,18,0.39215686274509803,0
LOXL4,2,1.0,0
LOXL1,8,0.6428571428571429,0
CDC7,43,0.5105204872646734,0
LOXL3,2,1.0,0
MFAP1,84,0.5966724039013196,0
FCN2,19,0.5614035087719298,0
FCN1,20,0.5789473684210527,0
MFAP4,10,0.6222222222222222,0
FBN2,15,0.24761904761904763,1
EMILIN1,1,0.0,0
AKAP6,14,0.5824175824175825,0
AKAP1,20,0.49473684210526314,0
TGFBI,6,0.8666666666666667,0
SRGN,1,0.0,0
EPCAM,39,0.1902834008097166,1
NF2,20,0.2789473684210526,0
AFM,4,0.5,1
LECT2,2,0.0,0
AWAT1,2,0.0,0
LAIR1,4,0.8333333333333334,0
DOK2,6,0.8,0
SCIMP,1,0.0,0
SRCIN1,2,1.0,0
FRK,7,0.2857142857142857,1
LILRB1,19,0.5614035087719298,0
PRAG1,1,0.0,0
DOK3,2,1.0,0
VASH1,3,1.0,0
SVBP,7,0.6190476190476191,0
GABPB1,14,0.3626373626373626,0
TBCB,16,0.5166666666666667,0
MAPRE3,5,0.5,0
KIAA0895L,2,1.0,0
KIF21A,2,1.0,0
EML1,3,0.6666666666666666,0
RCVRN,15,0.21904761904761905,0
NRL,19,0.7251461988304093,0
VSX2,2,1.0,0
GRK7,6,0.7333333333333333,0
GRK1,11,0.45454545454545453,0
GNAT2,21,0.40476190476190477,0
PDC,6,0.5333333333333333,1
RAB11A,22,0.19047619047619047,0
ARF4,4,1.0,0
SRP9,51,0.9403921568627451,0
SRP68,51,0.9403921568627451,0
DYNLT1,2,0.0,0
SRP54,51,0.9403921568627451,0
PPEF1,1,0.0,0
PLEK,12,0.2727272727272727,0
TEC,11,0.8,1
PLEK2,9,0.3333333333333333,0
ARID3A,1,0.0,0
IBTK,1,0.0,0
SH3BP5,1,0.0,0
TXK,17,0.75,1
PIK3R6,34,0.5454545454545454,0
KIRREL1,4,1.0,0
FLACC1,1,0.0,0
SULT1A1,4,0.8333333333333334,0
PMM1,13,0.41025641025641024,0
PMM2,27,0.20512820512820512,0
FBXO5,17,0.8161764705882353,0
ADAT2,3,1.0,0
ADAT3,4,0.8333333333333334,0
ZWINT,61,0.7557377049180328,0
CDADC1,3,1.0,0
CEP44,3,1.0,0
DCP1B,4,1.0,0
DCP1A,21,0.5428571428571428,0
DDX6,4,1.0,0
EDC3,4,1.0,0
PIM2,1,0.0,0
PIP5KL1,33,0.6231060606060606,0
TEKT2,34,1.0,0
ENKUR,34,1.0,0
C11orf1,34,1.0,0
CFAP77,34,1.0,0
SPACA9,34,1.0,0
FAM166C,34,1.0,0
C1orf189,34,1.0,0
FAM166B,34,1.0,0
CFAP161,34,1.0,0
CFAP20,34,1.0,0
C15orf65,34,1.0,0
C1orf158,34,1.0,0
C5orf49,34,1.0,0
C9orf135,34,1.0,0
SPAG8,34,1.0,0
EFHB,34,1.0,0
MNS1,34,1.0,0
C1orf194,34,1.0,0
CCDC173,34,1.0,0
CFAP126,34,1.0,0
C9orf116,34,1.0,0
CFAP52,34,1.0,0
FAM183A,34,1.0,0
PACRG,34,1.0,0
CFAP53,34,1.0,0
TEKT4,34,1.0,0
RIBC2,34,1.0,0
TEKT3,34,1.0,0
CFAP45,34,1.0,0
TEKT1,34,1.0,0
EFHC2,34,1.0,0
SLC11A1,4,0.16666666666666666,0
S100A9,12,0.3939393939393939,1
ARL2,5,0.8,0
TBCD,12,0.4393939393939394,0
PFDN2,28,0.48148148148148145,0
IL17F,36,0.5174603174603175,1
COLEC11,13,0.7564102564102564,0
FCN3,16,0.725,1
C1S,30,0.335632183908046,1
C1R,23,0.43873517786561267,1
C1QB,27,0.25071225071225073,1
BMP1,15,0.4380952380952381,0
SERF1A,5,0.4,0
PPP1R3F,10,1.0,0
PPP1R3C,11,0.9090909090909091,0
PPP1R3D,16,0.525,0
PPP1R3A,17,0.4632352941176471,0
PPP1R3E,10,1.0,0
PPP1R9B,7,0.8571428571428571,0
PPP1R15B,7,0.9047619047619048,0
PPP1R7,6,0.9333333333333333,0
PPP1R2,7,0.8095238095238095,0
PPP1R11,5,1.0,0
CPSF3,7,1.0,0
WDR82,17,0.39705882352941174,0
WDR33,7,1.0,0
PPP1R8,7,0.8571428571428571,0
MYL6B,41,0.4560975609756098,0
MYL6,47,0.3885291396854764,0
PPP1R14A,7,0.6666666666666666,0
URI1,11,0.5454545454545454,0
PPP1R10,8,0.7142857142857143,0
TOX4,6,1.0,0
CDCA2,37,0.7702702702702703,0
KNL1,30,0.825287356321839,0
CHMP2B,29,0.7955665024630542,0
DYNC1LI2,8,0.8571428571428571,0
CETN2,46,0.3739130434782609,0
MAP9,1,0.0,0
DYNC1LI1,15,0.4095238095238095,0
CCT6B,30,0.6620689655172414,0
ZMYND19,4,0.5,0
CNTROB,2,1.0,0
TUBB8B,8,0.17857142857142858,0
FAM170A,3,0.6666666666666666,0
LAMTOR5,13,0.46153846153846156,0
KNDC1,7,1.0,0
WDR41,7,1.0,0
ABHD15,1,0.0,0
D2HGDH,3,1.0,0
YIPF6,3,0.3333333333333333,0
VIM,47,0.1877890841813136,1
UACA,1,0.0,0
MGAT5,1,0.0,0
CSPG4,1,0.0,0
ANXA7,2,0.0,0
GEMIN4,20,0.8263157894736842,0
MUC16,24,0.40942028985507245,1
TRIM16,2,0.0,0
LGALS3BP,6,0.4,0
DNAJC15,2,1.0,0
TOMM40,42,0.3252032520325203,0
FKBP6,3,0.3333333333333333,0
TRAP1,18,0.35947712418300654,0
HINT3,1,0.0,0
HINT1,14,0.12087912087912088,1
RGS20,1,0.0,0
FHIT,12,0.09090909090909091,1
DES,11,0.2545454545454545,0
RPL17,134,0.5547076646840983,0
TRIM29,5,0.2,0
SCRG1,1,0.0,0
PKN3,7,0.7142857142857143,0
PKN2,13,0.3333333333333333,1
PKN1,22,0.17316017316017315,1
SGK2,6,0.8666666666666667,0
FAM199X,2,1.0,0
SLC28A3,5,0.4,0
SLC29A3,5,0.7,0
SLC29A2,5,0.7,1
SLC28A1,6,0.3333333333333333,0
CLCA2,4,1.0,0
PDZD3,3,0.6666666666666666,0
SLC26A3,11,0.2545454545454545,0
SPINK1,8,0.5357142857142857,0
SLC26A9,1,0.0,0
SLC26A6,6,0.6666666666666666,0
USP10,1,0.0,0
RNF5,4,0.8333333333333334,0
METAP2,49,0.7593537414965986,1
METAP1,41,0.8987804878048781,0
TEX48,41,0.9390243902439024,0
MRPL2,98,0.6069850620660635,0
MRPL3,110,0.5424520433694746,0
MRPL24,100,0.5846464646464646,0
IMP3,128,0.45558562992125984,0
RPL7L1,41,0.9390243902439024,0
MRTO4,180,0.38268156424581007,0
NSA2,100,0.5634343434343434,0
RPL17-C18orf32,66,0.8270396270396271,0
RPL26L1,66,0.8265734265734266,0
RPL9,155,0.5204021784666946,0
RPL3,150,0.5298434004474273,1
UCHL5,63,0.5232974910394266,0
CHD1,5,0.7,0
CTR9,31,0.6795698924731183,0
SSRP1,10,0.5111111111111111,0
MTA1,24,0.6884057971014492,0
GGA3,13,0.34615384615384615,0
CBX8,63,0.5376344086021505,0
MTA2,29,0.6822660098522167,0
MBD3,15,0.9047619047619048,0
PCGF3,35,0.6941176470588235,0
GATAD2A,15,0.9333333333333333,0
BRD2,33,0.32196969696969696,0
FBRS,9,1.0,0
PACS1,1,0.0,0
SUDS3,21,0.6476190476190476,0
GGA1,13,0.34615384615384615,0
RBBP7,89,0.32303370786516855,0
RRP15,32,0.8104838709677419,0
CHD3,26,0.5938461538461538,0
AUTS2,15,0.3904761904761905,0
RBBP4,108,0.26877812391831085,0
BMI1,81,0.40771604938271605,0
YAF2,14,0.8021978021978022,0
RYBP,15,0.7714285714285715,0
NOL6,91,0.5196581196581197,0
RNF2,75,0.44684684684684683,0
PCGF5,35,0.6941176470588235,0
CSNK2B-2,4,0.6666666666666666,0
RRP7A,48,0.9033687943262412,0
TTL,7,0.7142857142857143,0
CLIP1,22,0.23376623376623376,0
STMN4,9,0.4444444444444444,1
VASH2,4,1.0,0
CAMSAP3,2,1.0,0
KIF7,15,0.5619047619047619,0
KIF1A,8,0.5,0
KIF18A,41,0.8195121951219512,0
PAFAH1B1,5,0.7,0
UBASH3A,5,0.6,0
PDE4DIP,5,0.6,0
ESF1,40,0.8987179487179487,0
UTP15,58,0.8729582577132486,0
LOC102724159,55,0.8956228956228957,0
RRP9,78,0.6297036297036297,0
UTP20,83,0.5736115192477226,0
FTSJ3,85,0.592156862745098,0
NOC4L,83,0.6247428739347635,0
UTP23,35,0.9428571428571428,0
WDR75,61,0.8540983606557377,0
DHX8,33,0.44696969696969696,0
DDX49,39,0.8798920377867746,0
PWP2,60,0.8378531073446328,0
TSR1,90,0.5400749063670413,0
UTP25,50,0.8163265306122449,0
IMP4,81,0.6154320987654321,0
TBL3,91,0.5894993894993895,0
DDX52,44,0.8995771670190275,0
UTP14C,57,0.881578947368421,0
DCAF13,87,0.4990644212777332,0
UTP11,61,0.8448087431693989,0
UTP4,87,0.6214915797914996,0
WDR3,86,0.6388508891928865,0
WDR46,87,0.640470462443197,0
WDR43,87,0.5939588345362202,0
HEATR1,60,0.8536723163841808,0
UTP14A,59,0.8515488018702513,0
WDR36,97,0.5612113402061856,0
NGDN,62,0.8344791115811739,0
BYSL,135,0.3894969596462134,0
PDCD11,103,0.5031410622501428,0
KRR1,93,0.5369331463300607,0
MPHOSPH10,83,0.5956508962679988,0
DDX47,38,0.8733997155049786,0
UTP18,64,0.8065476190476191,0
ABT1,19,0.9239766081871345,0
UTP6,64,0.7767857142857143,0
UTP3,67,0.7340569877883311,0
WDR12,113,0.49020227560050567,0
DHX37,37,0.9714714714714715,0
RRP36,32,0.9233870967741935,0
FCF1,58,0.8650937689050212,0
GPATCH2,8,1.0,0
GPATCH2L,8,1.0,0
WNT3A,51,0.367843137254902,0
JADE1,1,0.0,0
B9D2,15,0.9904761904761905,0
RPGRIP1L,24,0.5217391304347826,0
TMEM237,16,0.925,0
TMEM107,14,1.0,0
TMEM17,15,0.9904761904761905,0
AHI1,21,0.6904761904761905,0
MKS1,17,0.8602941176470589,0
TMEM216,18,0.8431372549019608,0
TMEM67,19,0.7719298245614035,0
TMEM231,15,0.9904761904761905,0
CC2D2A,18,0.8300653594771242,0
TCTN1,16,0.9416666666666667,0
B9D1,17,0.8897058823529411,0
NPHP3,16,0.5083333333333333,0
ARL13B,17,0.47794117647058826,0
MPP5,2,1.0,0
INVS,11,0.5636363636363636,0
IFT88,19,0.38596491228070173,0
IQCB1,13,0.6923076923076923,0
NEK8,5,0.6,0
CCP110,19,0.38596491228070173,0
CEP164,6,0.8,0
SDCCAG8,6,1.0,0
INTU,1,0.0,0
LATS1,32,0.1935483870967742,1
SOX21,1,0.0,0
RAD51C,58,0.543254688445251,0
TOPBP1,52,0.5354449472096531,0
RMI2,25,0.74,0
RAD17,41,0.7134146341463414,0
BLM,76,0.43157894736842106,1
FANCM,58,0.48578342407743497,0
XRCC3,38,0.7240398293029872,0
RAD51D,43,0.6910299003322259,0
FANCD2,91,0.34383394383394383,0
BRIP1,55,0.5407407407407407,0
FANCA,41,0.6146341463414634,0
ATR,71,0.4458752515090543,0
SLX1A,29,0.7561576354679803,0
FAAP100,30,0.6,0
TOP3B,6,1.0,0
FANCG,35,0.6487394957983194,0
CENPX,21,0.7952380952380952,0
CENPS,30,0.48735632183908045,0
TERF2,27,0.4757834757834758,0
TERF1,32,0.3407258064516129,0
FBH1,15,0.9714285714285714,0
ERCC6L,16,0.6416666666666667,0
HNRNPL,65,0.5394230769230769,1
SNRPD2,135,0.37390823659480377,1
RBM39,56,0.42727272727272725,0
SRSF2,68,0.44512730465320455,0
HNRNPH3,25,0.8533333333333334,1
RBM14,45,0.5808080808080808,0
TAF15,24,0.7789855072463768,0
ILF2,36,0.7904761904761904,0
SNRNP70,120,0.3400560224089636,0
HNRNPA0,37,0.8213213213213213,0
TRA2B,68,0.4986830553116769,0
FUS,71,0.3158953722334004,0
U2AF2,115,0.32479023646071703,0
HNRNPF,61,0.5683060109289617,0
SRSF3,86,0.4046511627906977,0
HNRNPR,60,0.5542372881355933,0
HNRNPM,79,0.4472573839662447,0
HNRNPH1,82,0.4293887383318278,1
HNRNPK,93,0.3195418419822347,1
PTBP1,70,0.5130434782608696,0
HNRNPA1,97,0.35073024054982815,0
ILF3,50,0.6138775510204082,0
PSPC1,9,0.8611111111111112,0
SSX2,2,1.0,0
SS18,3,0.6666666666666666,0
GNPTG,3,0.3333333333333333,0
NAGPA,2,1.0,1
GNPTAB,7,0.23809523809523808,0
SYCP3,1,0.0,0
PURA,3,1.0,0
C9orf16,1,0.0,0
ATP6AP1L,26,0.9846153846153847,0
MEAK7,17,1.0,0
CCDC115,25,0.9366666666666666,0
TMEM199,26,0.9384615384615385,0
ATP6V1G3,26,0.9753846153846154,1
ATP6V1C2,35,0.7344537815126051,1
ATP6AP1,36,0.6476190476190476,1
ATP6V1G2,33,0.7803030303030303,1
ATP6V0E1,35,0.8319327731092437,1
ATP6V1C1,35,0.7899159663865546,1
ATP6V1G1,37,0.6636636636636637,1
PAX6,17,0.19117647058823528,0
NOTCH3,19,0.43859649122807015,0
RBPJ,21,0.3904761904761905,0
ZC3HAV1,2,1.0,0
PARP12,3,0.6666666666666666,0
CHD1L,16,0.4166666666666667,0
HPF1,8,0.42857142857142855,0
PIAS4,15,0.49523809523809526,0
PARP9,2,1.0,0
FGF14,2,1.0,0
CHD8,6,0.13333333333333333,0
ZNF224,1,0.0,0
ZNF230,1,0.0,0
RALY,19,0.631578947368421,0
ANKRD40,1,0.0,0
C1orf50,1,0.0,0
CDK9,66,0.28205128205128205,1
GTF2H5,38,0.8961593172119487,0
TAF1,40,0.7769230769230769,0
TAF6,62,0.5721840296139609,0
TAF7,63,0.5560675883256528,0
TAF5,62,0.5721840296139609,0
TAF2,62,0.5721840296139609,0
GTF2H2,42,0.794425087108014,0
GTF2A2,35,1.0,0
GTF2H4,43,0.7641196013289037,0
GTF2H3,42,0.794425087108014,0
MNAT1,45,0.7181818181818181,0
GTF2H1,44,0.7463002114164905,0
GTF2E1,37,0.9429429429429429,0
GTF2E2,36,0.9698412698412698,0
MED6,52,0.5671191553544495,0
GTF2F1,44,0.7135306553911205,0
GTF2F2,38,0.9004267425320057,0
GTF2B,41,0.8182926829268292,0
POLR2K,36,0.9714285714285714,0
POLR2E,47,0.6012950971322849,0
POLR2D,37,0.9429429429429429,0
SUPT5H,45,0.5080808080808081,0
POLR2F,36,0.9714285714285714,0
POLR2J,36,0.9714285714285714,0
POLR2G,36,0.9714285714285714,0
CCNT1,63,0.2857142857142857,0
CCNC,15,0.5714285714285714,0
CCNK,20,0.6368421052631579,0
BCCIP,7,0.7619047619047619,0
GTF2H2C,17,1.0,0
CCNT2,48,0.42109929078014185,0
UBE2D4,14,0.7912087912087912,0
UBE2E1,3,0.6666666666666666,0
UBE2E3,2,1.0,0
CFD,8,0.39285714285714285,1
B4E1Z4_HUMAN,4,1.0,0
KCNA7,8,0.10714285714285714,1
FXR1,16,0.375,0
KRT2,8,0.5,1
KRT10,12,0.42424242424242425,1
TMPRSS15,2,1.0,0
HTRA4,1,0.0,0
HLA-DPA1,31,0.5397849462365591,0
HLA-DMA,26,0.676923076923077,0
CST4,5,0.4,0
CSTB,15,0.14285714285714285,1
LY86,6,0.5333333333333333,0
CSTA,14,0.2967032967032967,0
CST6,2,1.0,0
CTSE,1,0.0,0
ZFYVE9,8,0.75,0
SMURF2,13,0.8205128205128205,0
GDF15,4,0.3333333333333333,0
STRAP,21,0.6571428571428571,0
ADAM12,3,1.0,0
ENPP4,1,0.0,0
NIT1,1,0.0,0
PTPRG,2,0.0,0
KLHL20,35,0.8873949579831932,0
DAPK2,14,0.3956043956043956,1
DAPK3,19,0.2046783625730994,1
MIB1,1,0.0,0
UNC5B,9,0.3055555555555556,0
DAP,1,0.0,0
HLA-DRB5,28,0.35978835978835977,1
TRIT1,5,0.3,0
PNPLA8,3,1.0,0
ARVCF,3,0.3333333333333333,0
RAB9A,29,0.16748768472906403,1
PLIN3,11,0.18181818181818182,0
RABEPK,3,1.0,0
VTI1A,45,0.5181818181818182,0
VPS18,10,0.7555555555555555,0
RAB9B,16,0.2916666666666667,0
VPS33B,9,0.9444444444444444,0
VPS11,9,0.9444444444444444,0
VPS41,9,0.9444444444444444,0
VPS16,9,0.9444444444444444,0
VPS33A,9,0.9444444444444444,0
GCC2,7,0.38095238095238093,0
RHOBTB3,6,0.4666666666666667,0
DENND2A,2,1.0,0
CHML,5,0.9,0
GDI2,3,1.0,0
CHM,5,0.9,0
GDI1,4,0.5,0
RABGGTA,5,0.9,0
PLEKHM2,2,1.0,0
SGSM2,1,0.0,0
RABGGTB,5,0.6,0
SGSM1,1,0.0,0
TLE1,17,0.4411764705882353,0
RCOR1,69,0.33248081841432225,0
H4C7,34,0.6131907308377896,0
YY1,83,0.32089332941522186,0
ESCO2,12,0.36363636363636365,0
SMC1A,11,0.7454545454545455,0
SAP30,28,0.5873015873015873,0
MORF4L1,50,0.41877551020408166,0
RAD21,21,0.4523809523809524,0
SMC3,12,0.7424242424242424,0
ING1,22,0.6883116883116883,0
NIPBL,7,0.5238095238095238,0
PLEKHA3,4,0.3333333333333333,0
GLTP,2,0.0,1
CPTP,1,0.0,0
KLK5,5,0.6,0
FLG,26,0.3446153846153846,0
SPINK5,8,0.5,0
CFHR3,14,0.5274725274725275,0
CFHR4,9,0.5277777777777778,0
CR1,20,0.39473684210526316,0
CFHR1,15,0.5428571428571428,0
ARMS2,5,0.6,0
SLC30A9,1,0.0,0
CA12,2,1.0,1
MKRN2,1,0.0,0
PGP,4,0.5,0
NKTR,1,0.0,0
CLK1,10,0.2222222222222222,1
TRA2A,22,0.5238095238095238,0
SRPK2,30,0.4206896551724138,1
CLK2,14,0.15384615384615385,1
DDX23,65,0.6634615384615384,0
CLK4,1,0.0,1
SELENOF,15,0.8380952380952381,0
SEPHS2,22,0.47619047619047616,0
SELENOH,12,0.9393939393939394,0
SELENOO,12,0.9545454545454546,0
SELENOK,14,0.8901098901098901,0
SELENOT,17,0.7720588235294118,0
SEPHS1,10,0.5111111111111111,0
SCNM1,2,0.0,0
PEX7,13,0.782051282051282,0
FAN1,20,0.5684210526315789,0
MLH3,24,0.7681159420289855,0
PMS1,27,0.7037037037037037,0
MSH3,40,0.6730769230769231,0
ERCC5,44,0.6807610993657506,0
ERCC4,77,0.4374572795625427,0
HFM1,6,0.7333333333333333,0
RAD51D-2,22,0.8744588744588745,0
MUTYH,29,0.43842364532019706,0
MSH5,13,0.8461538461538461,0
MSH4,12,0.8484848484848485,0
CASP2,1,0.0,0
TCEAL7,3,1.0,0
TCEAL1,3,1.0,0
TCEAL6,3,1.0,0
TCEAL9,1,0.0,0
MYCBP2,13,0.38461538461538464,0
FBXO45,3,1.0,0
NASP,1,0.0,0
AAAS,29,0.9630541871921182,0
GLE1,30,0.9011494252873563,0
NUP50,30,0.9448275862068966,0
RAE1,47,0.4727104532839963,0
NUP58,29,0.9753694581280788,0
NUP42,32,0.842741935483871,0
NUP62,41,0.6060975609756097,0
NUP160,29,0.9630541871921182,0
SEC13,62,0.3289264939185616,0
NUP37,28,0.9365079365079365,0
NUP133,30,0.9448275862068966,0
NUP98,50,0.46122448979591835,0
NUP54,36,0.7444444444444445,0
NUP107,30,0.9448275862068966,0
NUP210,28,0.9947089947089947,0
NUP43,28,0.9947089947089947,0
NUP188,29,0.9753694581280788,0
NUP93,37,0.7102102102102102,0
NUP85,30,0.9448275862068966,0
NUP205,29,0.9753694581280788,0
NUP35,28,0.9947089947089947,0
NUP155,32,0.8346774193548387,0
NUP214,44,0.5391120507399577,0
NUP88,34,0.786096256684492,0
NDC1,28,0.9259259259259259,0
SEH1L,29,0.9753694581280788,0
NXF1,64,0.3005952380952381,0
THOC2,26,0.5353846153846153,0
MCM3AP,14,0.7362637362637363,0
PRPF40A,40,0.49230769230769234,0
U2SURP,22,0.7359307359307359,0
WDR34,6,1.0,0
WDR60,6,1.0,0
DYNC2LI1,6,1.0,0
DYNLT3,6,1.0,0
MAD1L1,19,0.4853801169590643,0
CETN3,10,1.0,0
PCID2,11,0.9090909090909091,0
TOMM22,23,0.7865612648221344,0
